comedian,sentence,p
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.2
Russell_Peters,"You got it, don't you, yellow guy?",0.2
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.3
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.3
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.3
Russell_Peters,"You got it, don't you, yellow guy?",0.3
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.4
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.4
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.4
Russell_Peters,"You got it, don't you, yellow guy?",0.4
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.5
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.5
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.5
Russell_Peters,"You got it, don't you, yellow guy?",0.5
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.6
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.6
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.6
Russell_Peters,"He's like, I know, I have it, but I don't want to say because my shirt looks like turmeric.",0.6
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.7
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.7
Russell_Peters,"You got it, don't you, yellow guy? You do, do you",0.7
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.8
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.8
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.8
Russell_Peters,"He's like, I know, I have it, but I don't want to say because my shirt looks like turmeric.",0.8
Russell_Peters,"Look, you’re a 48-year-old Indian man. I’m like, that’s really fucking racist, but since you asked, I have acid reflux",0.9
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.9
Russell_Peters,"You got it, don't you, yellow guy? You do, do you",0.9
Russell_Peters,"Look, you’re a 48-year-old Indian man. I’m like, that’s really fucking racist, but since you asked, I have acid reflux",1
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,1
Russell_Peters,"I’m looking at all of you, especially all the pudgy guys. You know exactly who has it. You got it, don’t you, yellow guy?",1
Russell_Peters_2,Identical twins are the only people that should be twins.,0.1
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.1
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.1
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.1
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.1
Russell_Peters_2,Identical twins are the only people that should be twins.,0.2
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.2
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.2
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.2
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.2
Russell_Peters_2,Identical twins are the only people that should be twins.,0.3
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.3
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.3
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.3
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.3
Russell_Peters_2,Identical twins are the only people that should be twins.,0.4
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.4
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.4
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.4
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.4
Russell_Peters_2,Identical twins are the only people that should be twins.,0.5
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.5
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.5
Russell_Peters_2,"That’s your way of going, look. Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.5
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away.",0.5
Russell_Peters_2,Identical twins are the only people that should be twins.,0.6
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.6
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.6
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.6
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look.",0.6
Russell_Peters_2,Identical twins are the only people that should be twins.,0.7
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.7
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.7
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox.",0.7
Russell_Peters_2,I call the left one copy and the right one paste.,0.7
Russell_Peters_2,Identical twins are the only people that should be twins.,0.8
Russell_Peters_2,If I have twin girls– because you’ve got to have fun with the names.,0.8
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.8
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.8
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away.",0.8
Russell_Peters_2,Identical twins are the only people that should be twins.,0.9
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.9
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.9
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.9
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",0.9
Russell_Peters_2,Identical twins are the only people that should be twins.,1
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",1
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are.",1
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox.",1
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.1
Sam_Morril,"Here's what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk.’ And I said, I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?",0.1
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.2
Sam_Morril,"Here's what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk.’ And I said, I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?",0.2
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.3
Sam_Morril,"Here's what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk.’ And I said, I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?",0.3
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.4
Sam_Morril,"Here's what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk.’ And I said, I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?",0.4
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.5
Sam_Morril,It’s hard not to drink man. It’s very hard. I work in a place where there’s a bar every night. I’ve been trying to be good. It’s very difficult.,0.5
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.6
Sam_Morril,It’s hard not to drink man. It’s very hard. I work in a place where there’s a bar every night. I’ve been trying to be good. It’s very difficult.,0.6
Sam_Morril,I’m gonna start walking into halfway houses full of crack heads like have you guys done Zumba,0.6
Sam_Morril,"That is male privilege right there, isn’t it?",0.7
Sam_Morril,I just told a room full of people I got roofied. I did not see one concerned face in here.,0.7
Sam_Morril,"That's not how I want to think about it, you know? You don't want to think of yourself as a -block to some monster.",0.7
Sam_Morril,"I brought my Wilson racket and everything. You tell me to replace an addiction with cardio, that's very helpful.",0.7
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.8
Sam_Morril,It’s hard not to drink man. It’s very hard. I work in a place where there’s a bar every night. I’ve been trying to be good. It’s very difficult.,0.8
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied.",0.9
Sam_Morril,"I'm a negative-one rapes, so, you know. Statistically, you know… I can’t, you guys. I can’t take all the credit, you know?",0.9
Sam_Morril,It's hard not to drink man. It's very hard. I work in a place where there’s a bar every night. I’ve been trying to be good.,0.9
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",1
Sam_Morril,It's hard not to drink man. It's very hard. I work in a place where there's a bar every night. I've been trying to be good.,1
Sam_Morril,"I know. It's not, you know? Why is E. Honda butt-fucking me?",1
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.1
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.1
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here.",0.1
Sam_Morril_2,"That one looks unfinished. That’s what we’re going for, so, yeah.",0.1
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.2
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.2
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here.",0.2
Sam_Morril_2,"That one looks unfinished. That’s what we’re going for, so, yeah.",0.2
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.3
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.3
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here.",0.3
Sam_Morril_2,"That one looks unfinished. That’s what we’re going for, so, yeah.",0.3
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.4
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.4
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here.",0.4
Sam_Morril_2,"That one looks unfinished. That’s what we’re going for, so, yeah.",0.4
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.5
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.5
Sam_Morril_2,"I think you should get extra SkyMiles points with an abortion, because that’s one less crying baby onboard, you know?",0.5
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.6
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.6
Sam_Morril_2,"I think you should get extra SkyMiles points with an abortion, because that’s one less crying baby onboard, you know?",0.6
Sam_Morril_2,"I got greedy, guys, I did.",0.6
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",0.7
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0.7
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know?",0.7
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.8
Sam_Morril_2,"""Wouldn’t kill you to carry a pack,"" Marlboro's tagline.",0.8
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know?",0.8
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.9
Sam_Morril_2,Wouldn’t kill you to carry a pack,0.9
Sam_Morril_2,If there was ever a time.,0.9
Sam_Morril_2,I'm two to three abortions away from Diamond Medallion status.,0.9
Sam_Morril_2,"That, yeah, I don't… Me personally, I don’t like doing that part of the joke, but I have a sponsorship deal with Delta, and you know, they get very upset when I leave it out.",0.9
Sam_Morril_2,"Isn’t that weird? They don’t give ’em a rebuttal. And I’m not like a big cigarette guy, but I like one when I’m drunk sometimes. It’s nice.",1
Sam_Morril_2,Wouldn’t kill you to carry a pack.,1
Sam_Morril_2,"If there was ever a time. My friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know?",1
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0.1
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent",0.1
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0.2
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent",0.2
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0.3
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent",0.3
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.4
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’",0.4
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.5
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’",0.5
Trevor_Noah,I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark.,0.6
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world.,0.7
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent.",0.7
Trevor_Noah,"Come on!
♪ I know you want me ♪
♪ You know I want you ♪",0.7
Trevor_Noah,I don’t want dance with you. Please!,0.7
Trevor_Noah,I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark,0.8
Trevor_Noah,"When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?",0.8
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent.",0.8
Trevor_Noah,You don’t mess with the Russians. Most frightening people in the world. You know how I know this? You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good.,0.9
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’ There’s just something about that Russian accent. Ladies, every single one of you needs to learn the Russian accent",0.9
Trevor_Noah,I'm not particularly comfortable in the house at night by myself. What I'm trying to say is I'm afraid of the dark.,1
Trevor_Noah,"Whenever that happens, I’ll be sleeping. And in the middle of the night, I’ll be woken up by the need to pee. And whenever that happens, I’m always faced with the eternal dilemma. When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?",1
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.1
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.1
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.2
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.2
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.3
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.3
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.4
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.4
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.5
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.5
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.6
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.6
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.7
Trevor_Noah_2,"It just doesn't work. I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh.",0.7
Trevor_Noah_2,"It was partly because of that voice. He would tell the joke, and it would just sound too epic for people to laugh.",0.7
Trevor_Noah_2,"You can't be normal man with a voice like that. You are destined for greatness. You can't be running in the streets: ""And a Kit Kat, please."" No. No. It's so unique. You can't be silly. What are you making, prank phone calls? ""Who the hell is this?!"" ""I'm not telling you."" [laughs]",0.8
Trevor_Noah_2,You can't be normal man with a voice like that. You are destined for greatness.,0.9
Trevor_Noah_2,"I remember when Nelson Mandela was still alive, and he would tell jokes at press conferences and events, and no one would laugh. Because everyone thought a man who had been in jail for 27 years couldn't make a joke",0.9
Trevor_Noah_2,"You can't be silly. What are you making, prank phone calls?",1
Trevor_Noah_2,"Everything he did, he’d just be like, ‘Ah, knock, knock.’ People would be like, ‘Let him in. Let him in!’ ‘No. No, no. You must say, ‘Who’s there?’’ ‘He is so right. We’ve always got to ask, ‘Who’s there?’ Who’s here? Who are we?’",1
Tom_Segura,"Oh, shit. Yeah",0.1
Tom_Segura,We just need to go get it.,0.1
Tom_Segura,I'll go get it. You stay here and watch my place.,0.1
Tom_Segura,That's what's up.,0.1
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.1
Tom_Segura,"Oh, shit. Yeah",0.2
Tom_Segura,We just need to go get it.,0.2
Tom_Segura,I'll go get it. You stay here and watch my place.,0.2
Tom_Segura,That's what's up.,0.2
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.2
Tom_Segura,"Oh, shit. Yeah",0.3
Tom_Segura,We just need to go get it.,0.3
Tom_Segura,I'll go get it. You stay here and watch my place.,0.3
Tom_Segura,That's what's up.,0.3
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.3
Tom_Segura,"Oh, shit. Yeah",0.4
Tom_Segura,We just need to go get it.,0.4
Tom_Segura,I'll go get it. You stay here and watch my place.,0.4
Tom_Segura,That's what's up.,0.4
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.4
Tom_Segura,"Oh, shit. Yeah",0.5
Tom_Segura,We just need to go get it.,0.5
Tom_Segura,That's what's up.,0.5
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.5
Tom_Segura,"Oh, shit. Yeah",0.6
Tom_Segura,We just need to go get it.,0.6
Tom_Segura,I'll go get it. You stay here and watch my place.,0.6
Tom_Segura,That's what's up.,0.6
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.6
Tom_Segura,We could go do that.,0.7
Tom_Segura,Let's go get it.,0.7
Tom_Segura,I'll go get it. You stay here and watch my place,0.7
Tom_Segura,That's what's up.,0.7
Tom_Segura,Can we get a description before we agree to terms?,0.7
Tom_Segura,You don't fuckin' have it? Isn't that your sole responsibility?,0.7
Tom_Segura,We could go do that.,0.8
Tom_Segura,I'll go get it. You stay here and watch my place,0.8
Tom_Segura,That's what's up.,0.8
Tom_Segura,ou don't fuckin' have it? Isn't that your sole responsibility?,0.8
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.8
Tom_Segura,"Oh, shit. Yeah",0.9
Tom_Segura,We could go do that.,0.9
Tom_Segura,Let's go get it.,0.9
Tom_Segura,I'll go get it. You stay here and watch my place.,0.9
Tom_Segura,That's what's up.,0.9
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?,0.9
Tom_Segura,"The most terrifying housing situation that exists.""",0.9
Tom_Segura,You could go do that.,0.9
Tom_Segura,Get the fuck out of here,1
Tom_Segura,We could go do that,1
Tom_Segura,All right. Cool.,1
Tom_Segura,I'll go get it. You stay here and watch my place.,1
Tom_Segura,That's what's up.,1
Tom_Segura,Can we get a description before we agree to terms?,1
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.1
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.1
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.2
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.2
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.3
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.3
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.4
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.4
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.5
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.5
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.6
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.6
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.7
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid.",0.7
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.8
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",0.8
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",0.9
Tom_Segura_2,"I was trying to figure out, “Why does this feel so good?” I think it’s a taste of power. Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft. You get to decide, like a king with his drawbridge.",0.9
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?",1
Tom_Segura_2,"There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you hit that. And then you see it close, and you’re like… Sometimes, a second later it opens, and you’re like, “Fuck!” You get nervous energy, like you’re a kid. You’re like, “I’m",1
