comedian,sentence,p
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.9
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.9
Nate_Bargatze,It’s not a kid. It’s a YouTube celebrity,0.9
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",0.91
Nate_Bargatze,"It's just her sitting there going, ""Hey, guys, what's going on?"" ""Click the links below, subscribe, leave a comment.",0.91
Nate_Bargatze,It's not like a show. I'd be fine if she watched a show.,0.91
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy.",0.91
Nate_Bargatze,It's not like a show. I'd be fine if she watched a show.,0.91
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",0.92
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that's the hard part. You got to get these kids off... You don't want technology all the time",0.92
Nate_Bargatze,It's not like a show. I'd be fine if she watched a show.,0.92
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy. It's not like a show.",0.92
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",0.93
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that's the hard part. You got to get these kids off... You don't want technology all the time",0.93
Nate_Bargatze,"It's just her sitting there going, 'Hey, guys, what's going on?' "" ""Click the links below, subscribe, leave a comment.",0.93
Nate_Bargatze,"My middle name is Lee, and it just never crossed my mind.",0.94
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.94
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off... You don’t want technology all the time.",0.94
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",0.95
Nate_Bargatze,"I love having a kid. We… I love when kids cry, it’s just innocent.",0.95
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time. She just sits there on her iPad.",0.95
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.95
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",0.96
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird. And then, you could be like, ‘Is your house on fire?’",0.96
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.96
Nate_Bargatze,"My middle name is Lee, and it just never crossed my mind.",0.97
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.97
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.97
Nate_Bargatze,It's just innocent it is.,0.98
Nate_Bargatze,I've never seen someone cry this much.,0.98
Nate_Bargatze,"Hey, guys, what's going on?",0.98
Nate_Bargatze,You want to see me open it?,0.98
Nate_Bargatze,I don't want to watch her stuff videos on her iPad all day.,0.98
Nate_Bargatze,"Like, that's what's crazy.",0.98
Nate_Bargatze,I'd be fine if she watched a show.,0.98
Nate_Bargatze,"Did you name her after Harper Lee, the author of _To Kill a Mockingbird?_",0.99
Nate_Bargatze,"It's just her sitting there going, 'Hey, guys, what's going on?'",0.99
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy.",0.99
Nate_Bargatze,It's not like a show. I'd be fine if she watched a show.,0.99
Nate_Bargatze,"If you wanna watch a kid have fun, but you'll never have fun in this house!",0.99
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird?",1
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It’s weird.",1
Nate_Bargatze,"She’s on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",1
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,1
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing.,0
Nate_Bargatze_2,It’s a long way to get at the same answer.,0
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.9
Nate_Bargatze_2,"Just a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.9
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.9
Nate_Bargatze_2,"It’s not like old math isn’t working. Old math still… I don’t get incorrect change everywhere, just going, “This stupid old math!",0.9
Nate_Bargatze_2,"Homework's fun. First and second grade was awesome. Third grade, you're like, “Okay.” They throw some stuff in, you're like, “Oh, all right. All right.”",0.91
Nate_Bargatze_2,"It's, uh… ""Okay, learning it earlier than we used to, huh?",0.91
Nate_Bargatze_2,"It's a whole new… I mean, it's unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.91
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.92
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.92
Nate_Bargatze_2,I don’t even understand it.,0.92
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing.,0.92
Nate_Bargatze_2,We’re doing homework too. Our daughter started bringing it home,0.93
Nate_Bargatze_2,"Common Core math is a new math they invented, no heads up.",0.93
Nate_Bargatze_2,"It’s a whole new... I mean, it’s unbelievable. You bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.93
Nate_Bargatze_2,The goal of Common Core is to use one sheet of paper for every problem.,0.93
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.93
Nate_Bargatze_2,We’re doing homework too. Our daughter started bringing it home.,0.94
Nate_Bargatze_2,"It's a new math they invented, no heads up.",0.94
Nate_Bargatze_2,"You just want to keep breaking the problem down. You put the problem at the top, and it just keeps going.",0.94
Nate_Bargatze_2,"Old math still… I don’t get incorrect change everywhere, just going, “This stupid old math!",0.94
Nate_Bargatze_2,It's a long way to get at the same answer.,0.94
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.95
Nate_Bargatze_2,It's a whole new math.,0.95
Nate_Bargatze_2,I don't even know what we're doing,0.95
Nate_Bargatze_2,Oh! Just do that at the top. I don't even know what we're doing.,0.95
Nate_Bargatze_2,Do you mind coming in through the back door?,0.95
Nate_Bargatze_2,Does the front door not work?,0.95
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.96
Nate_Bargatze_2,"Oh, all right. All right",0.96
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.96
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing.,0.96
Nate_Bargatze_2,We’re doing homework too. Our daughter started bringing it home.,0.97
Nate_Bargatze_2,"They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.97
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.97
Nate_Bargatze_2,I don’t even understand it.,0.97
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.97
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.98
Nate_Bargatze_2,It's a whole new math. And the goal of Common Core is to use one sheet of paper for every problem.,0.98
Nate_Bargatze_2,Oh! Just do that at the top. I don't even know what we're doing,0.98
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.99
Nate_Bargatze_2,"It's a whole new… I mean, it's unbelievable. You bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.99
Nate_Bargatze_2,"Old math still… I don’t get incorrect change everywhere, just going, ‘This stupid old math!",0.99
Nate_Bargatze_2,"Homework’s fun. First and second grade was awesome. Third grade, you’re like, “Okay.” They throw some stuff in, you’re like, “Oh, all right. All right.” It’s, uh… “Okay, learning it earlier than we used to, huh?",1
Nate_Bargatze_2,"It’s just a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",1
Nate_Bargatze_TK,"It goes clown, then magic.",0
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0
Nate_Bargatze_TK,Uh… I like to think about all the other people that saw that.,0
Nate_Bargatze_TK,"It goes clown, then magic.",0.9
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.9
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.9
Nate_Bargatze_TK,I don’t even know how you get into comedy. That’s a pretty good nudge.,0.9
Nate_Bargatze_TK,"It goes clown, then magic.",0.91
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.91
Nate_Bargatze_TK,"""He had his seat belt on, and he’s just like… and I was like… I like to think about all the other people that saw that.",0.91
Nate_Bargatze_TK,"It goes clown, then magic.",0.92
Nate_Bargatze_TK,That's just how he left. How else would he come home? And… The Easter Bunny was in the passenger seat,0.92
Nate_Bargatze_TK,"That's the first thing that I remember, to my life.",0.92
Nate_Bargatze_TK,"It goes clown, then magic.",0.93
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.93
Nate_Bargatze_TK,"""That's pretty good nudge.",0.93
Nate_Bargatze_TK,I remember it didn't fit.,0.93
Nate_Bargatze_TK,"It goes clown, then magic.",0.94
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.94
Nate_Bargatze_TK,"He had his seat belt on, and he’s just like… and I was like… I like to think about all the other people that saw that.",0.94
Nate_Bargatze_TK,"It goes clown, then magic.",0.95
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.95
Nate_Bargatze_TK,I didn’t even know they hung out like that,0.95
Nate_Bargatze_TK,"It goes clown, then magic.",0.96
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.96
Nate_Bargatze_TK,I didn’t even know they hung out like that,0.96
Nate_Bargatze_TK,"Uh… It goes clown, then magic",0.97
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.97
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.97
Nate_Bargatze_TK,Uh… I didn’t even know they hung out like that.,0.97
Nate_Bargatze_TK,"It goes clown, then magic.",0.98
Nate_Bargatze_TK,"My first memory of my life is I was five years old, and I remember my mom walked me out to the front yard, and my dad pulled up...",0.98
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.98
Nate_Bargatze_TK,"That’s the first thing that I remember, to my life",0.98
Nate_Bargatze_TK,"It goes clown, then magic.",0.99
Nate_Bargatze_TK,That's just how he left. How else would he come home?,0.99
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat.,0.99
Nate_Bargatze_TK,"It goes clown, then magic.",1
Nate_Bargatze_TK,Easter Bunny head didn’t fit in the car.,1
Nate_Bargatze_TK,"Like, he had his seat belt on, and he’s just like… and I was like… I like to think about all the other people that saw that.",1
Nate_Bargatze_TK,"If you want to know how you get into comedy, that’s a pretty good nudge.",1
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0
Nate_Bargatze_TK_2,Let’s do it without it.,0
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front",0
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.9
Nate_Bargatze_TK_2,Let’s do it without it,0.9
Nate_Bargatze_TK_2,"Your uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt.",0.9
Nate_Bargatze_TK_2,"Yeah, that’s… And he doesn’t have a body that’s like, ‘That’s cool, man.’ You know? He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.'",0.9
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.91
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.91
Nate_Bargatze_TK_2,Let’s do it without it,0.91
Nate_Bargatze_TK_2,"I don’t have a body that’s like, ‘That’s cool, man.’",0.91
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t…",0.91
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.92
Nate_Bargatze_TK_2,Let’s do it without it,0.92
Nate_Bargatze_TK_2,Your back is worse than your front,0.92
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.92
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.92
Nate_Bargatze_TK_2,Why did they invite Monday? To party like it’s New Year’s Eve!,0.92
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.93
Nate_Bargatze_TK_2,It’s a week?,0.93
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.93
Nate_Bargatze_TK_2,Let’s do it without it.,0.93
Nate_Bargatze_TK_2,"You know? That’s… And he doesn’t have a body that’s like, ‘That’s cool, man.’",0.93
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t…",0.93
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.94
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.94
Nate_Bargatze_TK_2,"Like, that’s… And he doesn’t have a body that’s like, ‘That’s cool, man.",0.94
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.94
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.95
Nate_Bargatze_TK_2,"They forgot his shirt, and instead of going to go get it, he was like, ‘Let’s do it without it.’",0.95
Nate_Bargatze_TK_2,"Yeah, that’s… And he doesn’t have a body that’s like, ‘That’s cool, man.’ You know? He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.’",0.95
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.96
Nate_Bargatze_TK_2,Let’s do it without it,0.96
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.96
Nate_Bargatze_TK_2,"My uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt",0.96
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.97
Nate_Bargatze_TK_2,Let’s do it without it.,0.97
Nate_Bargatze_TK_2,"I didn’t have a shirt that fit in my back, so I just put it on backwards.",0.97
Nate_Bargatze_TK_2,"My uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt",0.97
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.98
Nate_Bargatze_TK_2,"My uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt",0.98
Nate_Bargatze_TK_2,"""Yeah, that’s… And he doesn’t have a body that’s like, ‘That’s cool, man.’ You know? He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.",0.98
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.99
Nate_Bargatze_TK_2,Let’s do it without it.,0.99
Nate_Bargatze_TK_2,"Your back, and you’re like, ‘Put your jacket on backwards. Flip it around.’",0.99
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,1
Nate_Bargatze_TK_2,Let’s do it without it.,1
Nate_Bargatze_TK_2,What’s your back worse than your front?,1
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it",0
Russell_Peters,"You got it, don't you, yellow guy?",0
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.9
Russell_Peters,"I don't know. Does anybody else– who else has acid reflux in here? First of all, you're lying to me right now.",0.9
Russell_Peters,There's no way you don't have acid reflux.,0.9
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it. You got it, don't you, yellow guy?",0.9
Russell_Peters,"Look, you’re a 48-year-old Indian man. I’m like, that’s really fucking racist, but since you asked, I have acid reflux.",0.91
Russell_Peters,There’s no way you can be Indian and not have fucking acid reflux,0.91
Russell_Peters,"It’s burning your esophagus. Dad, I want to assure you I have no phagus in me. No, no, son, esophagus.",0.91
Russell_Peters,"That’s really fucking racist, but since you asked, I have acid reflux.",0.92
Russell_Peters,There’s no way you can be Indian and not have fucking acid reflux.,0.92
Russell_Peters,"You got it, don't you, yellow guy? You do, do you.",0.92
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux",0.93
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.93
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.93
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.94
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux,0.94
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.94
Russell_Peters,"You got it, do you? Yellow guy?",0.94
Russell_Peters,"I know, I have it, but I don't want to say because my shirt looks like turmeric",0.94
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.95
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.95
Russell_Peters,"You got it, don't you, yellow guy? You do, do you.",0.95
Russell_Peters,"I know, I have it, but I don't want to say because my shirt looks like turmeric.",0.95
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.96
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.96
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it",0.96
Russell_Peters,"He's like, I know, I have it, but I don't want to say because my shirt looks like turmeric.",0.96
Russell_Peters,"I'm not saying I have pharyngitis or asthma, but I have acid reflux.",0.96
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.97
Russell_Peters,It's burning your esophagus.,0.97
Russell_Peters,"You got it, don't you, yellow guy? You do, do you.",0.97
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.98
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux,0.98
Russell_Peters,It's burning your esophagus.,0.98
Russell_Peters,You know exactly who has it,0.98
Russell_Peters,"I’m like, that’s really fucking racist, but since you asked, I have acid reflux",0.99
Russell_Peters,There’s no way you can be Indian and not have fucking acid reflux.,0.99
Russell_Peters,"I’m looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.99
Russell_Peters,"I do, do you, yellow guy? You do, do you have it.",0.99
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",1
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,1
Russell_Peters,"You know exactly who has it, you got it, don't you, yellow guy?",1
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",1
Russell_Peters_2,Identical twins are the only people that should be twins.,0
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0
Russell_Peters_2,"These are my boys, it’s Pete and Repeat.",0
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are",0
Russell_Peters_2,Identical twins are the only people that should be twins.,0.9
Russell_Peters_2,If I have twin girls– because you’ve got to have fun with the names,0.9
Russell_Peters_2,"These are my boys, it’s Pete and Repeat.",0.9
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.9
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are",0.9
Russell_Peters_2,Identical twins are the only people that should be twins. And I started getting scared when I thought my girlfriend was going to have twins.,0.91
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.91
Russell_Peters_2,"These are my boys, it’s Pete and Repeat.",0.91
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.91
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look.",0.92
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox",0.92
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look.",0.92
Russell_Peters_2,Identical twins are the only people that should be twins. And I started getting scared when I thought my girlfriend was going to have twins.,0.93
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate.",0.93
Russell_Peters_2,"""My balls are so strong, they made one kid and then it made the exact same kid right away.",0.93
Russell_Peters_2,"""Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look.",0.93
Russell_Peters_2,Identical twins are the only people that should be twins. And I started getting scared when I thought my girlfriend was going to have twins.,0.94
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate. These are my boys, it’s Pete and Repeat. If I had twins with a black girl, this is Tyrone and Tyclone.",0.94
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean.",0.95
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away.",0.95
Russell_Peters_2,Identical twins are the only people that should be twins,0.96
Russell_Peters_2,If I have twin girls– because you’ve got to have fun with the names,0.96
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.96
Russell_Peters_2,"That’s your way of going, look. Look at how good my balls are.",0.96
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away.",0.96
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean.",0.97
Russell_Peters_2,"These are my daughters, it’s going to be Kate and Duplicate.",0.97
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone",0.97
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox",0.97
Russell_Peters_2,"These are my daughters, it’s going to be Kate and Duplicate.",0.97
Russell_Peters_2,Identical twins are the only people that should be twins,0.98
Russell_Peters_2,But I started settling into the idea because I started thinking of names for identical twins.,0.98
Russell_Peters_2,"These are my boys, it’s Pete and Repeat",0.98
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.98
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox.",0.98
Russell_Peters_2,Identical twins are the only people that should be twins,0.99
Russell_Peters_2,"These are my daughters, it’s going to be Kate and Duplicate.",0.99
Russell_Peters_2,"These are my boys, it’s Pete and Repeat.",0.99
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone.",0.99
Russell_Peters_2,Identical twins are the only people that should be twins.,1
Russell_Peters_2,"Kate and Duplicate. These are my daughters, it’s going to be Kate and Duplicate.",1
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone",1
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox.",1
Russell_Peters_2,"Look at how good my balls are. Look, look",1
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0
Sam_Morril,"Here's what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk.’ And I said, I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?",0
Sam_Morril,"That is male privilege right there, isn’t it?",0.9
Sam_Morril,"Here’s what happened. I was at a party and this guy handed a girl a drink, and she said, ‘I’m too drunk,’ and I said, ‘I’ll drink it,’ and he gave me this hateful look, and I thought, why is this guy so mad at me?",0.9
Sam_Morril,"I prefer to think of myself as an accidental hero. I have a negative-one rapes, so, you know. Statistically, you know… I can",0.9
Sam_Morril,"That is male privilege right there, isn’t it?",0.91
Sam_Morril,It’s very hard not to drink man. It’s very hard.,0.91
Sam_Morril,"That’s helpful, though. Of course you want to get fucked up.",0.91
Sam_Morril,Have you watched the news? It makes you want to drink.,0.91
Sam_Morril,I just told a room full of people I got roofied. I did not see one concerned face in here.,0.91
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.92
Sam_Morril,It’s hard not to drink man. It’s very hard. I work in a place where there’s a bar every night. I’ve been trying to be good. It’s very difficult. I read this article that said try to replace drinking with another activity like tennis with a friend.,0.92
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.93
Sam_Morril,"That's not how I want to think about it, you know? You don’t want to think of yourself as a -block to some monster.",0.93
Sam_Morril,"I prefer to think of myself as an accidental hero. I have a negative-one rapes, so, you know. Statistically, you know… I can’t, you guys",0.93
Sam_Morril,"That is male privilege right there, isn’t it?",0.94
Sam_Morril,It’s kind of like if I was driving drunk and I just swerved and accidentally hit a mugger,0.94
Sam_Morril,"That’s so much better than crack. They’re like, thanks, we didn’t know.",0.94
Sam_Morril,"It’s not, you know? Why is E. Honda butt-fucking me?",0.94
Sam_Morril,"That is male privilege right there, isn’t it?",0.95
Sam_Morril,You do not want to think of yourself as a -block to some monster.,0.95
Sam_Morril,I prefer to think of myself as an accidental hero.,0.95
Sam_Morril,"I have a negative-one rapes, so, you know.",0.95
Sam_Morril,That’s hard not to drink man. It’s very hard.,0.95
Sam_Morril,Have you tried living?,0.95
Sam_Morril,"If I listened to all the voices in my head, I would be a sometimes-gay street fighter, so...",0.95
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.96
Sam_Morril,It's hard not to drink man. It's very hard. I work in a place where there's a bar every night. I've been trying to be good. It's very difficult.,0.96
Sam_Morril,That's like if I was driving drunk and I just swerved and accidentally hit a mugger.,0.96
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here. Everyone in here is like I assume things worked out for you, and they did.",0.97
Sam_Morril,It's very hard not to drink man. It's very hard.,0.97
Sam_Morril,"That's not how I want to think about it, you know? You don't want to think of yourself as a -block to some monster.",0.97
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here. Everyone in here is like I assume things worked out for you, and they did.",0.98
Sam_Morril,"I prefer to think of myself as an accidental hero. I have a negative-one rapes, so, you know...",0.98
Sam_Morril,"That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here.",0.99
Sam_Morril,It's hard not to drink man. It's very hard. I work in a place where there's a bar every night. I've been trying to be good.,0.99
Sam_Morril,"If I listened to all the voices in my head, I would be a sometimes-gay street fighter, so… I know",0.99
Sam_Morril,That's his finisher.,0.99
Sam_Morril,"That is male privilege right there, isn’t it?",1
Sam_Morril,I just told a room full of people I got roofied. I did not see one concerned face in here.,1
Sam_Morril,It’s hard not to drink man. It’s very hard. I work in a place where there’s a bar every night. I’ve been trying to be good.,1
Sam_Morril,"That's so helpful, I'm just going to start walking into halfway houses full of crack heads like have you guys done Zumba.",1
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0
Sam_Morril_2,"Wouldn’t kill you to carry a pack,"" you know? Marlboro: Just in Case.",0
Sam_Morril_2,"I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here",0
Sam_Morril_2,"That one looks unfinished. That’s what we’re going for, so, yeah",0
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials.",0.9
Sam_Morril_2,Wouldn’t kill you to carry a pack.,0.9
Sam_Morril_2,I’m two to three abortions away from Diamond Medallion status.,0.9
Sam_Morril_2,"If there was ever a time, my friend just had one, and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know?",0.9
